# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_downstream_gene_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_sequence_feature	variants_effect_splice_acceptor_variant	variants_effect_splice_region_variant	variants_effect_stop_gained	variants_effect_structural_interaction_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
RNU1-7P	ENSG00000200975	ENST00000364105	snRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
RNU2-32P	ENSG00000223125	ENST00000411193	snRNA	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RNU2-37P	ENSG00000222627	ENST00000410695	snRNA	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RNU2-49P	ENSG00000222598	ENST00000410666	snRNA	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RNU2-57P	ENSG00000252468	ENST00000516659	snRNA	0	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0
RNU4-11P	ENSG00000202157	ENST00000365287	snRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
RNU4-19P	ENSG00000201614	ENST00000364744	snRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
RNU4-28P	ENSG00000201609	ENST00000364739	snRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
RNU4-52P	ENSG00000206936	ENST00000384209	snRNA	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RNU4-56P	ENSG00000201570	ENST00000364700	snRNA	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RNU4-64P	ENSG00000222727	ENST00000410795	snRNA	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RNU4-68P	ENSG00000201184	ENST00000364314	snRNA	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RNU4-87P	ENSG00000200974	ENST00000364104	snRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
RNU4-9P	ENSG00000201821	ENST00000364951	snRNA	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RNU4ATAC13P	ENSG00000251741	ENST00000515932	snRNA	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RNU5E-7P	ENSG00000202160	ENST00000365290	snRNA	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RNU5F-2P	ENSG00000251875	ENST00000516066	snRNA	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0
RNU6-1021P	ENSG00000200132	ENST00000363262	snRNA	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0
RNU6-1045P	ENSG00000252130	ENST00000516321	snRNA	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RNU6-1049P	ENSG00000252223	ENST00000516414	snRNA	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
RNU6-1050P	ENSG00000222320	ENST00000410388	snRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
RNU6-1092P	ENSG00000252764	ENST00000516955	snRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
RNU6-1132P	ENSG00000239108	ENST00000459214	snRNA	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RNU6-1181P	ENSG00000206918	ENST00000384191	snRNA	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RNU6-122P	ENSG00000252627	ENST00000516818	snRNA	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
RNU6-1314P	ENSG00000252948	ENST00000517139	snRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
RNU6-1320P	ENSG00000212140	ENST00000390838	snRNA	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	3
RNU6-134P	ENSG00000252477	ENST00000516668	snRNA	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
RNU6-145P	ENSG00000207307	ENST00000384577	snRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
RNU6-156P	ENSG00000206946	ENST00000384219	snRNA	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3
RNU6-158P	ENSG00000252913	ENST00000517104	snRNA	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RNU6-181P	ENSG00000200095	ENST00000363225	snRNA	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0
RNU6-187P	ENSG00000206866	ENST00000384139	snRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
RNU6-230P	ENSG00000199327	ENST00000362457	snRNA	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RNU6-311P	ENSG00000252033	ENST00000516224	snRNA	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RNU6-316P	ENSG00000212329	ENST00000391027	snRNA	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RNU6-31P	ENSG00000207116	ENST00000384388	snRNA	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0
RNU6-351P	ENSG00000251906	ENST00000516097	snRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
RNU6-374P	ENSG00000201016	ENST00000364146	snRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
RNU6-379P	ENSG00000200683	ENST00000363813	snRNA	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RNU6-381P	ENSG00000212561	ENST00000391259	snRNA	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RNU6-382P	ENSG00000202051	ENST00000365181	snRNA	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1
RNU6-39P	ENSG00000207072	ENST00000384344	snRNA	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RNU6-424P	ENSG00000207095	ENST00000384367	snRNA	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RNU6-437P	ENSG00000238420	ENST00000459408	snRNA	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0
RNU6-464P	ENSG00000253026	ENST00000517217	snRNA	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RNU6-466P	ENSG00000212526	ENST00000391224	snRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
RNU6-468P	ENSG00000206730	ENST00000384003	snRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
RNU6-491P	ENSG00000251908	ENST00000516099	snRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
RNU6-513P	ENSG00000251913	ENST00000516104	snRNA	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RNU6-53P	ENSG00000202237	ENST00000365367	snRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
RNU6-549P	ENSG00000207162	ENST00000384433	snRNA	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RNU6-572P	ENSG00000252533	ENST00000516724	snRNA	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0
RNU6-599P	ENSG00000238529	ENST00000459383	snRNA	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3
RNU6-607P	ENSG00000223215	ENST00000411283	snRNA	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RNU6-614P	ENSG00000207097	ENST00000384369	snRNA	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1
RNU6-616P	ENSG00000207081	ENST00000384353	snRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
RNU6-627P	ENSG00000200902	ENST00000364032	snRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
RNU6-648P	ENSG00000222122	ENST00000410190	snRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
RNU6-707P	ENSG00000201517	ENST00000364647	snRNA	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RNU6-731P	ENSG00000253022	ENST00000517213	snRNA	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RNU6-761P	ENSG00000206875	ENST00000384148	snRNA	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0
RNU6-782P	ENSG00000252661	ENST00000516852	snRNA	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RNU6-878P	ENSG00000207308	ENST00000384578	snRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
RNU6-954P	ENSG00000223287	ENST00000411355	snRNA	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1
RNU6-978P	ENSG00000201241	ENST00000364371	snRNA	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0
RNU6-985P	ENSG00000222114	ENST00000410182	snRNA	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1
RNU6ATAC3P	ENSG00000210709	ENST00000387974	snRNA	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RNU7-111P	ENSG00000252645	ENST00000516836	snRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
RNU7-18P	ENSG00000252174	ENST00000516365	snRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
RNU7-88P	ENSG00000239003	ENST00000458752	snRNA	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RNVU1-14	ENSG00000207501	ENST00000384770	snRNA	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
RNVU1-17	ENSG00000207349	ENST00000384619	snRNA	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RNVU1-2	ENSG00000252135	ENST00000516326	snRNA	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	2
RNVU1-9	ENSG00000206585	ENST00000383858	snRNA	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RNY4P1	ENSG00000252159	ENST00000516350	misc_RNA	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ROBO1	ENSG00000169855	ENST00000464233	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ROBO2	ENSG00000185008	ENST00000475034	processed_transcript	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0
ROBO2	ENSG00000185008	ENST00000487694	protein_coding	0	0	0	16	0	0	0	0	16	0	0	0	0	0	0	0	0	0
ROBO2	ENSG00000185008	ENST00000602589	protein_coding	0	0	0	16	0	0	0	0	16	0	0	0	0	0	0	0	0	0
ROCK1	ENSG00000067900	ENST00000399799	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ROCK1	ENSG00000067900	ENST00000583556	retained_intron	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ROCK1	ENSG00000067900	ENST00000584875	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ROCK1P1	ENSG00000263006	ENST00000573767	transcribed_unprocessed_pseudogene	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ROCK1P1	ENSG00000263006	ENST00000576266	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ROCK1P1	ENSG00000263006	ENST00000608049	processed_transcript	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1
ROCK2	ENSG00000134318	ENST00000315872	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ROCK2	ENSG00000134318	ENST00000401753	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ROR1	ENSG00000185483	ENST00000371079	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ROR1	ENSG00000185483	ENST00000371080	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ROR1	ENSG00000185483	ENST00000482426	processed_transcript	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
RP1-102E24.1	ENSG00000213942	ENST00000498412	processed_pseudogene	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
RP1-102H19.8	ENSG00000226524	ENST00000448282	nonsense_mediated_decay	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
RP1-117O3.2	ENSG00000236065	ENST00000427524	antisense	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0
RP1-137H15.2	ENSG00000224765	ENST00000456631	antisense	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RP1-139D8.6	ENSG00000214732	ENST00000372963	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RP1-154K9.2	ENSG00000231772	ENST00000411879	lincRNA	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
RP1-154K9.2	ENSG00000231772	ENST00000440002	lincRNA	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
RP1-159G19.1	ENSG00000235357	ENST00000438797	lincRNA	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RP1-15D23.2	ENSG00000224228	ENST00000432694	lincRNA	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
RP1-167F1.2	ENSG00000226786	ENST00000432171	antisense	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0
RP1-167G20.1	ENSG00000248150	ENST00000513157	lincRNA	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
RP1-168P16.2	ENSG00000261574	ENST00000562211	sense_intronic	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
RP1-169I5.4	ENSG00000225238	ENST00000451718	processed_pseudogene	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RP1-170O19.22	ENSG00000273433	ENST00000467897	processed_transcript	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
RP1-171K16.5	ENSG00000223438	ENST00000412163	lincRNA	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RP1-172N19.3	ENSG00000225858	ENST00000417774	processed_pseudogene	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
RP1-17K7.3	ENSG00000254836	ENST00000525382	antisense	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RP1-184J9.2	ENSG00000240553	ENST00000427154	antisense	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
RP1-197O17.2	ENSG00000228089	ENST00000435914	processed_pseudogene	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RP1-202O8.2	ENSG00000231868	ENST00000419034	antisense	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1
RP1-20N2.6	ENSG00000229036	ENST00000591892	antisense	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
RP1-225E12.2	ENSG00000231329	ENST00000415194	antisense	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0
RP1-225E12.2	ENSG00000231329	ENST00000585447	antisense	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0
RP1-225E12.2	ENSG00000231329	ENST00000586229	antisense	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0
RP1-225E12.2	ENSG00000231329	ENST00000586266	antisense	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0
RP1-225E12.2	ENSG00000231329	ENST00000587333	antisense	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0
RP1-225E12.2	ENSG00000231329	ENST00000587577	antisense	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0
RP1-225E12.2	ENSG00000231329	ENST00000587814	antisense	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0
RP1-225E12.2	ENSG00000231329	ENST00000588529	antisense	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0
RP1-225E12.2	ENSG00000231329	ENST00000588638	antisense	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0
RP1-225E12.2	ENSG00000231329	ENST00000589192	antisense	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0
RP1-225E12.2	ENSG00000231329	ENST00000590219	antisense	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0
RP1-225E12.2	ENSG00000231329	ENST00000590679	antisense	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0
RP1-225E12.2	ENSG00000231329	ENST00000591102	antisense	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0
RP1-225E12.2	ENSG00000231329	ENST00000592557	antisense	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0
RP1-225E12.3	ENSG00000272446	ENST00000585874	processed_transcript	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0
RP1-232L24.2	ENSG00000218029	ENST00000444542	processed_pseudogene	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0
RP1-232L24.3	ENSG00000231533	ENST00000429444	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
RP1-240B8.3	ENSG00000250686	ENST00000511849	prime3_overlapping_ncrna	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0
RP1-253B10.1	ENSG00000218561	ENST00000407695	processed_pseudogene	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
RP1-256G22.2	ENSG00000270174	ENST00000602500	antisense	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
RP1-27O5.3	ENSG00000254553	ENST00000480336	nonsense_mediated_decay	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
RP1-30E17.2	ENSG00000225689	ENST00000449485	lincRNA	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0
RP1-317E23.6	ENSG00000255054	ENST00000527604	nonsense_mediated_decay	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RP1-317E23.6	ENSG00000255054	ENST00000559265	retained_intron	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RP1-317E23.7	ENSG00000272478	ENST00000606617	antisense	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RP1-32I10.11	ENSG00000236079	ENST00000434327	processed_pseudogene	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
RP1-35C21.1	ENSG00000224968	ENST00000451341	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
RP1-35C21.2	ENSG00000227579	ENST00000438575	lincRNA	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0
RP1-35C21.2	ENSG00000227579	ENST00000458070	lincRNA	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0
RP1-37C10.3	ENSG00000226526	ENST00000446261	antisense	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RP1-43O17.2	ENSG00000233819	ENST00000424917	unprocessed_pseudogene	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
RP1-50J22.4	ENSG00000224666	ENST00000411643	antisense	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
RP1-56K13.2	ENSG00000263466	ENST00000581083	antisense	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
RP1-59M18.2	ENSG00000255448	ENST00000525523	processed_transcript	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RP1-65J11.5	ENSG00000235143	ENST00000431202	antisense	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
RP1-72E17.2	ENSG00000270477	ENST00000605153	processed_pseudogene	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RP1-78O14.1	ENSG00000257894	ENST00000549527	lincRNA	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
RP1-78O14.1	ENSG00000257894	ENST00000553165	lincRNA	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
RP1-84O15.2	ENSG00000253108	ENST00000522460	lincRNA	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
RP1-85D24.1	ENSG00000270570	ENST00000603467	processed_pseudogene	0	0	0	5	0	0	0	3	0	0	0	0	0	0	0	0	0	2
RP1-85D24.2	ENSG00000271309	ENST00000604370	processed_pseudogene	0	0	0	6	0	0	0	4	0	0	0	0	0	0	0	0	0	2
RP1-85D24.3	ENSG00000271365	ENST00000605663	processed_pseudogene	0	0	0	6	0	0	0	4	0	0	0	0	0	0	0	0	0	2
RP1-90K10.4	ENSG00000232598	ENST00000427609	lincRNA	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
RP1-93I3.1	ENSG00000271826	ENST00000606397	antisense	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RP1-93I3.1	ENSG00000271826	ENST00000607680	antisense	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
RP1-93L7.3	ENSG00000223707	ENST00000421841	processed_pseudogene	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RP11-1000B6.3	ENSG00000261064	ENST00000561999	lincRNA	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
RP11-1000B6.3	ENSG00000261064	ENST00000564670	lincRNA	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
RP11-1007I13.4	ENSG00000266560	ENST00000509345	processed_transcript	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
RP11-1007I13.4	ENSG00000266560	ENST00000577437	processed_transcript	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
RP11-1007I13.4	ENSG00000266560	ENST00000583636	processed_transcript	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
RP11-100N3.2	ENSG00000254953	ENST00000525668	processed_pseudogene	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4
RP11-1017G21.4	ENSG00000258959	ENST00000553701	antisense	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0
RP11-1017G21.4	ENSG00000258959	ENST00000557242	antisense	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RP11-1017G21.4	ENSG00000258959	ENST00000557551	antisense	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RP11-101O21.1	ENSG00000266357	ENST00000581028	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
RP11-101O21.1	ENSG00000266357	ENST00000584003	lincRNA	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
RP11-1020M18.10	ENSG00000257500	ENST00000548135	antisense	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0
RP11-1021N1.1	ENSG00000261130	ENST00000567442	nonsense_mediated_decay	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
RP11-1021N1.1	ENSG00000261130	ENST00000568222	nonsense_mediated_decay	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
RP11-1021N1.1	ENSG00000261130	ENST00000568766	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
RP11-1022B3.1	ENSG00000258117	ENST00000551729	lincRNA	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
RP11-1023L17.1	ENSG00000215158	ENST00000507274	transcribed_unprocessed_pseudogene	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
RP11-1023L17.1	ENSG00000215158	ENST00000508395	processed_transcript	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
RP11-1023L17.1	ENSG00000215158	ENST00000512782	processed_transcript	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0
RP11-1023L17.2	ENSG00000215156	ENST00000505001	processed_pseudogene	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RP11-102F4.2	ENSG00000254557	ENST00000533344	antisense	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RP11-1036E20.9	ENSG00000214797	ENST00000399003	lincRNA	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
RP11-103B5.2	ENSG00000258285	ENST00000547006	lincRNA	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
RP11-103J8.1	ENSG00000270792	ENST00000605292	antisense	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
RP11-105N13.4	ENSG00000263715	ENST00000582044	processed_transcript	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
RP11-105N13.4	ENSG00000263715	ENST00000587305	processed_transcript	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
RP11-106E15.1	ENSG00000263637	ENST00000579923	antisense	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RP11-1072N2.2	ENSG00000250253	ENST00000394448	processed_pseudogene	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RP11-1072N2.2	ENSG00000250253	ENST00000507974	processed_pseudogene	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RP11-1072N2.3	ENSG00000249792	ENST00000510049	lincRNA	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RP11-1079H9.1	ENSG00000258912	ENST00000553346	lincRNA	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
RP11-1080G15.1	ENSG00000253557	ENST00000517949	lincRNA	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
RP11-1080G15.1	ENSG00000253557	ENST00000520920	lincRNA	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
RP11-1080G15.2	ENSG00000254242	ENST00000518324	lincRNA	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
RP11-1084J3.4	ENSG00000273294	ENST00000382079	nonsense_mediated_decay	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
RP11-1085N6.3	ENSG00000259133	ENST00000554597	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
RP11-108K14.8	ENSG00000254536	ENST00000468317	protein_coding	0	0	0	5	0	0	0	0	5	0	0	0	0	0	0	0	0	0
RP11-108K3.1	ENSG00000259240	ENST00000559909	lincRNA	0	0	0	3	0	0	0	1	2	0	0	0	0	0	0	0	0	0
RP11-108K3.5	ENSG00000270378	ENST00000605745	processed_pseudogene	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RP11-108M12.3	ENSG00000258592	ENST00000551408	lincRNA	0	0	0	2	0	0	0	0	1	0	1	0	0	0	0	0	0	0
RP11-108M9.4	ENSG00000238142	ENST00000416869	lincRNA	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
RP11-108M9.4	ENSG00000238142	ENST00000422124	lincRNA	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
