# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_sequence_feature	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_upstream_gene_variant
SLC39A11	ENSG00000133195	ENST00000542342	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
SLC39A11	ENSG00000133195	ENST00000579319	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
SLC39A11	ENSG00000133195	ENST00000581581	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
SLC39A11	ENSG00000133195	ENST00000582769	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
SLC5A12	ENSG00000148942	ENST00000280467	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
SLC5A12	ENSG00000148942	ENST00000396005	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
SLC5A12	ENSG00000148942	ENST00000527405	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
SLC5A12	ENSG00000148942	ENST00000528822	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
SLC5A12	ENSG00000148942	ENST00000533617	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
SLC9B1P1	ENSG00000183704	ENST00000331172	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0
SLC9B1P4	ENSG00000227367	ENST00000421957	unprocessed_pseudogene	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
SLMAP	ENSG00000163681	ENST00000295951	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
SLMAP	ENSG00000163681	ENST00000295952	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
SLMAP	ENSG00000163681	ENST00000383718	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
SLMAP	ENSG00000163681	ENST00000416870	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
SLMAP	ENSG00000163681	ENST00000428312	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
SLMAP	ENSG00000163681	ENST00000449503	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
SLMAP	ENSG00000163681	ENST00000467901	retained_intron	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
SMC1A	ENSG00000072501	ENST00000322213	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
SMC1A	ENSG00000072501	ENST00000375340	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
SMC6	ENSG00000163029	ENST00000351948	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
SMC6	ENSG00000163029	ENST00000381272	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
SMC6	ENSG00000163029	ENST00000402989	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
SMC6	ENSG00000163029	ENST00000448223	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
SMOC2	ENSG00000112562	ENST00000354536	protein_coding	0	1	0	1	0	0	0	0	0	1	0	1	0	0	0
SMOC2	ENSG00000112562	ENST00000356284	protein_coding	0	1	0	1	0	0	0	0	0	1	0	1	0	0	0
SND1	ENSG00000197157	ENST00000354725	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
SND1	ENSG00000197157	ENST00000465900	processed_transcript	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
SND1	ENSG00000197157	ENST00000468166	processed_transcript	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
SNORA11	ENSG00000221164	ENST00000408237	snoRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
SNORD74	ENSG00000201502	ENST00000364632	snoRNA	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
SOCS5P2	ENSG00000224682	ENST00000449637	processed_pseudogene	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
SORCS1	ENSG00000108018	ENST00000263054	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0
SORCS1	ENSG00000108018	ENST00000344440	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0
SOX2-OT	ENSG00000242808	ENST00000460739	sense_overlapping	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0
SOX2-OT	ENSG00000242808	ENST00000469278	sense_overlapping	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0
SOX2-OT	ENSG00000242808	ENST00000493116	sense_overlapping	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0
SOX2-OT	ENSG00000242808	ENST00000493521	sense_overlapping	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0
SOX2-OT	ENSG00000242808	ENST00000597347	sense_overlapping	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0
SOX6	ENSG00000110693	ENST00000524520	processed_transcript	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0
SOX6	ENSG00000110693	ENST00000525259	processed_transcript	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0
SOX6	ENSG00000110693	ENST00000525835	processed_transcript	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
SOX6	ENSG00000110693	ENST00000530378	nonsense_mediated_decay	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0
SOX6	ENSG00000110693	ENST00000533658	processed_transcript	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
SPAG16	ENSG00000144451	ENST00000331683	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
SPAG16	ENSG00000144451	ENST00000374309	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
SPAG16	ENSG00000144451	ENST00000406979	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
SPAG16	ENSG00000144451	ENST00000451561	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
SPAG16	ENSG00000144451	ENST00000452556	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
SPANXB1	ENSG00000235604	ENST00000370530	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
SPATA5	ENSG00000145375	ENST00000274008	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
SPATA5	ENSG00000145375	ENST00000422835	processed_transcript	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
SPATA6	ENSG00000132122	ENST00000371841	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
SPATA6	ENSG00000132122	ENST00000371843	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
SPATA6	ENSG00000132122	ENST00000371847	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
SPATA6	ENSG00000132122	ENST00000396199	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
SPATA6	ENSG00000132122	ENST00000487629	processed_transcript	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
SPATA6	ENSG00000132122	ENST00000490850	processed_transcript	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
SPATA6	ENSG00000132122	ENST00000603831	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
SPATS2	ENSG00000123352	ENST00000321898	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
SPATS2	ENSG00000123352	ENST00000549412	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
SPATS2	ENSG00000123352	ENST00000552557	processed_transcript	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
SPATS2	ENSG00000123352	ENST00000552655	processed_transcript	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
SPATS2	ENSG00000123352	ENST00000552918	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
SPATS2	ENSG00000123352	ENST00000553127	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
SPDYE3	ENSG00000214300	ENST00000332397	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
SPDYE3	ENSG00000214300	ENST00000437326	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
STAG3L2	ENSG00000160828	ENST00000380775	transcribed_unprocessed_pseudogene	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
STARD3	ENSG00000131748	ENST00000336308	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
STARD3	ENSG00000131748	ENST00000394250	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
STARD3	ENSG00000131748	ENST00000471896	retained_intron	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
STARD3	ENSG00000131748	ENST00000481171	retained_intron	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
STARD3	ENSG00000131748	ENST00000488876	retained_intron	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
STARD3	ENSG00000131748	ENST00000544210	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
STARD3	ENSG00000131748	ENST00000578384	retained_intron	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
STARD3	ENSG00000131748	ENST00000578577	nonsense_mediated_decay	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
STARD3	ENSG00000131748	ENST00000578686	retained_intron	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
STARD3	ENSG00000131748	ENST00000580611	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
STARD3	ENSG00000131748	ENST00000583639	processed_transcript	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
STARD3	ENSG00000131748	ENST00000583884	nonsense_mediated_decay	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
STARD3	ENSG00000131748	ENST00000584850	retained_intron	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
STARD3	ENSG00000131748	ENST00000585269	retained_intron	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
STIM2	ENSG00000109689	ENST00000237364	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
STIM2	ENSG00000109689	ENST00000382009	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
STIM2	ENSG00000109689	ENST00000412829	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
STIM2	ENSG00000109689	ENST00000463501	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
STIM2	ENSG00000109689	ENST00000465503	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
STIM2	ENSG00000109689	ENST00000467011	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
STIM2	ENSG00000109689	ENST00000467087	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
STIM2	ENSG00000109689	ENST00000478049	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
STIM2	ENSG00000109689	ENST00000494628	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
STRN	ENSG00000115808	ENST00000263918	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
STRN	ENSG00000115808	ENST00000379213	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
SUGP1	ENSG00000105705	ENST00000247001	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
SUGP1	ENSG00000105705	ENST00000587119	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
SUGP1	ENSG00000105705	ENST00000588731	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
SUGP1	ENSG00000105705	ENST00000589144	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
SUGP1	ENSG00000105705	ENST00000591007	retained_intron	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
SUZ12	ENSG00000178691	ENST00000322652	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0
SUZ12	ENSG00000178691	ENST00000494429	retained_intron	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
SUZ12	ENSG00000178691	ENST00000580398	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0
SYCP2L	ENSG00000153157	ENST00000543878	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
SYNE2	ENSG00000054654	ENST00000344113	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
SYNE2	ENSG00000054654	ENST00000357395	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
SYNE2	ENSG00000054654	ENST00000358025	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
SYNE2	ENSG00000054654	ENST00000554584	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
SYNE2	ENSG00000054654	ENST00000557005	retained_intron	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
SYNJ2	ENSG00000078269	ENST00000355585	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
SYNJ2	ENSG00000078269	ENST00000367121	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
SYNJ2	ENSG00000078269	ENST00000367122	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
SYNJ2	ENSG00000078269	ENST00000449859	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
SYNJ2	ENSG00000078269	ENST00000485863	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
TASP1	ENSG00000089123	ENST00000337743	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
TASP1	ENSG00000089123	ENST00000455532	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
TASP1	ENSG00000089123	ENST00000465381	processed_transcript	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
TASP1	ENSG00000089123	ENST00000480436	processed_transcript	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
TASP1	ENSG00000089123	ENST00000539805	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
TBC1D15	ENSG00000121749	ENST00000319106	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
TBC1D15	ENSG00000121749	ENST00000393309	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
TBC1D15	ENSG00000121749	ENST00000462788	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
TBC1D15	ENSG00000121749	ENST00000479971	retained_intron	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
TBC1D15	ENSG00000121749	ENST00000483828	retained_intron	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
TBC1D15	ENSG00000121749	ENST00000485960	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
TBC1D15	ENSG00000121749	ENST00000546450	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
TBC1D15	ENSG00000121749	ENST00000548679	processed_transcript	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
TBC1D15	ENSG00000121749	ENST00000550746	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
TBC1D22A	ENSG00000054611	ENST00000337137	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
TBC1D22A	ENSG00000054611	ENST00000355704	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
TBC1D22A	ENSG00000054611	ENST00000394449	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
TBC1D22A	ENSG00000054611	ENST00000406733	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
TBC1D22A	ENSG00000054611	ENST00000407381	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
TBC1D22A	ENSG00000054611	ENST00000441162	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
TBC1D25	ENSG00000068354	ENST00000376771	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
TBC1D25	ENSG00000068354	ENST00000418627	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
TBC1D25	ENSG00000068354	ENST00000476141	processed_transcript	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
TBC1D25	ENSG00000068354	ENST00000481090	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
TBC1D25	ENSG00000068354	ENST00000494495	processed_transcript	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
TBC1D25	ENSG00000068354	ENST00000537536	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
TBC1D3P1-DHX40P1	ENSG00000267104	ENST00000587125	lincRNA	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
TBC1D5	ENSG00000131374	ENST00000414318	processed_transcript	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
TBL1X	ENSG00000101849	ENST00000217964	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
TBL1X	ENSG00000101849	ENST00000380961	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
TBL1X	ENSG00000101849	ENST00000407597	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
TBL1X	ENSG00000101849	ENST00000415293	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
TBL1X	ENSG00000101849	ENST00000422314	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
TBL1X	ENSG00000101849	ENST00000424279	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
TBL1X	ENSG00000101849	ENST00000441088	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
TBL1X	ENSG00000101849	ENST00000452824	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
TBL1X	ENSG00000101849	ENST00000536365	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
TBX1	ENSG00000184058	ENST00000329705	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
TBX1	ENSG00000184058	ENST00000332710	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
TBX1	ENSG00000184058	ENST00000359500	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
TBX1	ENSG00000184058	ENST00000475303	retained_intron	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
TBX1	ENSG00000184058	ENST00000484336	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
TCAP	ENSG00000173991	ENST00000309889	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
TCAP	ENSG00000173991	ENST00000578283	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
TECPR1	ENSG00000205356	ENST00000379795	protein_coding	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0
TECPR1	ENSG00000205356	ENST00000415086	protein_coding	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
TECPR1	ENSG00000205356	ENST00000420697	protein_coding	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
TECPR1	ENSG00000205356	ENST00000423128	protein_coding	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
TECPR1	ENSG00000205356	ENST00000447648	protein_coding	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0
TECPR1	ENSG00000205356	ENST00000462511	processed_transcript	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
TECPR1	ENSG00000205356	ENST00000463402	retained_intron	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
TECPR1	ENSG00000205356	ENST00000463648	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
TECPR1	ENSG00000205356	ENST00000471397	processed_transcript	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
TECPR1	ENSG00000205356	ENST00000472845	processed_transcript	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
TECPR1	ENSG00000205356	ENST00000474915	retained_intron	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
TECPR1	ENSG00000205356	ENST00000476659	processed_transcript	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
TECPR1	ENSG00000205356	ENST00000479975	processed_transcript	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
TECPR1	ENSG00000205356	ENST00000485716	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
TECPR1	ENSG00000205356	ENST00000488667	retained_intron	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
TECPR1	ENSG00000205356	ENST00000490842	retained_intron	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
TECPR1	ENSG00000205356	ENST00000542604	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
TEKT3	ENSG00000125409	ENST00000338696	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
TEKT3	ENSG00000125409	ENST00000395930	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
TEKT3	ENSG00000125409	ENST00000395931	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
TEKT3	ENSG00000125409	ENST00000536146	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
TEKT3	ENSG00000125409	ENST00000539245	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
TEKT3	ENSG00000125409	ENST00000539316	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
TEKT3	ENSG00000125409	ENST00000543896	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
TENM1	ENSG00000009694	ENST00000371130	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
TENM1	ENSG00000009694	ENST00000422452	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
TENM1	ENSG00000009694	ENST00000461429	processed_transcript	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
TEX11	ENSG00000120498	ENST00000344304	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
TEX11	ENSG00000120498	ENST00000374333	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
TEX11	ENSG00000120498	ENST00000395889	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
TEX28P1	ENSG00000182242	ENST00000369932	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
TFE3	ENSG00000068323	ENST00000315869	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
TFE3	ENSG00000068323	ENST00000493583	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
THG1L	ENSG00000113272	ENST00000231198	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
THG1L	ENSG00000113272	ENST00000521655	nonsense_mediated_decay	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
THG1L	ENSG00000113272	ENST00000523575	nonsense_mediated_decay	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
THSD4	ENSG00000187720	ENST00000261862	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
THSD4	ENSG00000187720	ENST00000355327	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
THSD4	ENSG00000187720	ENST00000357769	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
THSD4	ENSG00000187720	ENST00000567745	retained_intron	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
THSD7B	ENSG00000144229	ENST00000272643	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
THSD7B	ENSG00000144229	ENST00000409968	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
THSD7B	ENSG00000144229	ENST00000413152	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
THSD7B	ENSG00000144229	ENST00000543459	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
TM4SF19	ENSG00000145107	ENST00000273695	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0
TM4SF19	ENSG00000145107	ENST00000446879	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0
TM4SF19	ENSG00000145107	ENST00000454715	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0
TM4SF19	ENSG00000273331	ENST00000442633	nonsense_mediated_decay	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0
TMCO3	ENSG00000150403	ENST00000375391	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
TMCO3	ENSG00000150403	ENST00000434316	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
TMCO3	ENSG00000150403	ENST00000465556	processed_transcript	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
TMCO3	ENSG00000150403	ENST00000474393	processed_transcript	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
TMEM132D	ENSG00000151952	ENST00000422113	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
TMEM14B	ENSG00000137210	ENST00000460341	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
TMEM14B	ENSG00000137210	ENST00000463100	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
TMEM14B	ENSG00000137210	ENST00000463448	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
TMEM14B	ENSG00000137210	ENST00000467229	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
TMEM14B	ENSG00000137210	ENST00000473166	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
TMEM14B	ENSG00000137210	ENST00000473807	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
TMEM14B	ENSG00000137210	ENST00000478732	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
TMEM14B	ENSG00000137210	ENST00000489137	processed_transcript	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
TMEM150C	ENSG00000249242	ENST00000449862	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
TMEM150C	ENSG00000249242	ENST00000454948	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
TMEM150C	ENSG00000249242	ENST00000508701	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
TMEM150C	ENSG00000249242	ENST00000515780	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
TMEM182	ENSG00000170417	ENST00000409173	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
TMEM182	ENSG00000170417	ENST00000409528	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
TMEM182	ENSG00000170417	ENST00000454536	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
TMEM182	ENSG00000170417	ENST00000469971	processed_transcript	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
TMEM182	ENSG00000170417	ENST00000488134	processed_transcript	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
TMEM191A	ENSG00000226287	ENST00000414022	retained_intron	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
TMEM191A	ENSG00000226287	ENST00000419950	processed_transcript	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
